shipment_id,shipment_date,year,month,month_name,quarter,lane_id,origin_state,destination_state,origin_type,destination_type,volume_band,service_sensitivity,base_risk_band,strategic_priority,carrier_id,carrier_name,carrier_profile,distance_miles,weight_lbs,planned_transit_days,actual_transit_days,quoted_cost,actual_cost,cost_leakage_amount,on_time_flag,invoice_exception_flag,utilization_pct,priority_flag,carrier_hist_otif,carrier_hist_exception_rate,lane_hist_otif,lane_hist_avg_delay,lane_carrier_hist_otif,cost_per_mile_quoted,distance_x_carrier_risk,weight_util_ratio,late_risk_probability,late_risk_tier
SH002942,2025-09-09,2025,9,September,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,850,18843.0,2,2,2218.8,2189.9,-28.9,1,0,0.78,High,0.8890356671070013,0.08058124174372523,0.925,0.05,0.9295774647887324,2.6103529411764708,103.49952061361454,24157.69230769231,0.2826,Medium Risk
SH002824,2025-09-09,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1200,16605.0,3,3,3407.47,3461.44,53.97,1,0,0.76,High,0.9664268585131894,0.0683453237410072,0.9154589371980676,0.007246376811594203,0.9652173913043478,2.839558333333333,44.10256410256408,21848.684210526317,0.0669,Low Risk
SH002884,2025-09-09,2025,9,September,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,700,21607.0,2,1,1999.42,1999.93,0.51,1,0,0.66,High,0.9664670658682635,0.06826347305389222,0.9498207885304659,-0.06810035842293907,0.9882352941176471,2.856314285714286,25.726495726495713,32737.878787878788,0.092,Low Risk
SH002916,2025-09-09,2025,9,September,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,800,11441.0,2,2,2038.45,2101.62,63.17,1,0,0.76,High,0.9467532467532468,0.07012987012987013,0.9341085271317829,-0.01937984496124031,0.9726027397260274,2.5480625,47.013487475915205,15053.947368421052,0.1371,Low Risk
SH002923,2025-09-09,2025,9,September,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,800,18948.0,2,2,2279.25,2266.08,-13.17,1,0,0.77,High,0.9665071770334929,0.06818181818181818,0.9343629343629344,-0.019305019305019305,0.9743589743589743,2.8490625,29.401709401709386,24607.79220779221,0.0649,Low Risk
SH002963,2025-09-09,2025,9,September,3,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C01,Apex Freight,Low Cost / Lower Reliability,1200,15706.0,3,5,2961.95,3294.07,332.12,0,0,0.67,Medium,0.8891820580474934,0.08047493403693931,0.9018691588785047,0.037383177570093455,0.8387096774193549,2.4682916666666666,146.11697027804405,23441.791044776117,0.3675,High Risk
SH002960,2025-09-10,2025,9,September,3,L010,Nevada,Tennessee,Upstream Supply,Battery Hub,Low,High,High,Medium,C03,BlueRoute Transport,Balanced Performer,1750,9039.0,4,4,5613.42,5783.24,169.82,1,0,0.7,High,0.9468223086900129,0.07003891050583658,0.794392523364486,0.24299065420560748,0.8611111111111112,3.2076685714285715,102.8420038535645,12912.857142857143,0.2494,Medium Risk
SH002951,2025-09-10,2025,9,September,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,850,18459.0,2,2,2560.9,2712.78,151.88,1,0,0.72,High,0.966547192353644,0.06810035842293907,0.9252669039145908,0.0498220640569395,0.967391304347826,3.0128235294117647,31.239316239316224,25637.5,0.0424,Low Risk
SH002881,2025-09-10,2025,9,September,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,700,14939.0,2,2,1748.66,1830.22,81.56,1,0,0.87,High,0.8880105401844532,0.08036890645586298,0.95,-0.07142857142857142,0.9384615384615385,2.4980857142857142,85.23489932885903,17171.264367816093,0.2824,Medium Risk
SH002934,2025-09-10,2025,9,September,3,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C01,Apex Freight,Low Cost / Lower Reliability,450,11327.0,1,2,1051.27,1144.52,93.25,0,0,0.71,Medium,0.8881578947368421,0.08026315789473684,0.958974358974359,0.05641025641025641,0.9090909090909091,2.3361555555555555,54.79386385426652,15953.521126760565,0.541,Critical Risk
SH002844,2025-09-11,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,23166.0,3,3,3430.47,3416.38,-14.09,1,0,0.77,High,0.8869908015768725,0.08015768725361366,0.9036827195467422,0.0764872521246459,0.8585858585858586,2.541088888888889,164.38159156279954,30085.714285714286,0.2866,Medium Risk
SH002856,2025-09-11,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1350,18429.0,3,3,3729.75,3644.02,-85.73,1,0,0.86,High,0.8149606299212598,0.12992125984251968,0.903954802259887,0.07627118644067797,0.7857142857142857,2.762777777777778,257.4074074074074,21429.069767441862,0.4372,High Risk
SH002904,2025-09-11,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,19876.0,3,2,2661.25,2792.67,131.42,1,0,0.82,High,0.9665871121718377,0.06801909307875895,0.9201277955271565,0.038338658146964855,1.0,2.9569444444444444,33.07692307692306,24239.024390243903,0.0555,Low Risk
SH002964,2025-09-11,2025,9,September,3,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,1200,17915.0,3,3,3490.8,3319.23,-171.57,1,0,0.68,Medium,0.966626936829559,0.06793802145411204,0.8976744186046511,0.046511627906976744,0.9622641509433962,2.9090000000000003,44.10256410256408,26345.588235294115,0.0683,Low Risk
SH002931,2025-09-12,2025,9,September,3,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C04,Velocity Haul,Exception-Prone Carrier,450,14432.0,1,1,1073.08,1143.48,70.4,1,0,0.87,Medium,0.8153241650294696,0.12966601178781925,0.9540816326530612,0.061224489795918366,0.972972972972973,2.384622222222222,85.80246913580247,16588.505747126437,0.2477,Medium Risk
SH002891,2025-09-12,2025,9,September,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,700,10828.0,2,2,1829.19,1835.85,6.66,1,0,0.65,High,0.9468911917098446,0.06994818652849741,0.9501779359430605,-0.0711743772241993,0.987012987012987,2.6131285714285717,41.136801541425804,16658.46153846154,0.1742,Medium Risk
SH002917,2025-09-12,2025,9,September,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,800,18228.0,2,2,1894.06,1999.9,105.84,1,0,0.73,High,0.8871391076115486,0.08005249343832022,0.9346153846153846,-0.019230769230769232,0.9365079365079365,2.367575,97.41131351869603,24969.863013698632,0.4646,High Risk
SH002956,2025-09-12,2025,9,September,3,L010,Nevada,Tennessee,Upstream Supply,Battery Hub,Low,High,High,Medium,C02,Titan Logistics,Premium / High Reliability,1750,13543.0,4,4,5990.09,5723.06,-267.03,1,0,0.7,High,0.9666666666666667,0.06785714285714285,0.7962962962962963,0.24074074074074073,0.8787878787878788,3.4229085714285716,64.31623931623928,19347.14285714286,0.2363,Medium Risk
SH002936,2025-09-13,2025,9,September,3,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C02,Titan Logistics,Premium / High Reliability,450,15298.0,1,1,1203.88,1174.7,-29.18,1,0,0.86,Medium,0.9667063020214031,0.06777645659928656,0.9543147208121827,0.06091370558375635,1.0,2.6752888888888893,16.53846153846153,17788.372093023256,0.1571,Medium Risk
SH002962,2025-09-13,2025,9,September,3,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,1200,19694.0,3,3,3585.04,3627.23,42.19,1,1,0.68,Medium,0.9667458432304038,0.06769596199524941,0.8981481481481481,0.046296296296296294,0.9629629629629629,2.9875333333333334,44.10256410256408,28961.76470588235,0.0855,Low Risk
SH002913,2025-09-13,2025,9,September,3,L006,Nevada,Georgia,Upstream Supply,Battery Hub,Low,High,High,Medium,C02,Titan Logistics,Premium / High Reliability,1900,16138.0,5,7,6462.98,6760.55,297.57,0,0,0.58,Medium,0.966785290628707,0.06880189798339265,0.7472527472527473,0.43956043956043955,0.84,3.401568421052631,69.82905982905979,27824.137931034486,0.7201,Critical Risk
SH002866,2025-09-13,2025,9,September,3,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C03,BlueRoute Transport,Balanced Performer,250,15112.0,1,1,609.92,644.79,34.87,1,0,0.73,Medium,0.9469598965071151,0.06985769728331177,0.9649122807017544,0.04824561403508772,0.9818181818181818,2.4396799999999996,14.691714836223502,20701.3698630137,0.0801,Low Risk
SH002905,2025-09-13,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,900,17680.0,3,2,2326.55,2554.86,228.31,1,0,0.89,High,0.9470284237726099,0.06976744186046512,0.9203821656050956,0.03503184713375796,0.9186046511627907,2.585055555555556,52.89017341040461,19865.16853932584,0.2008,Medium Risk
SH002827,2025-09-13,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,19414.0,3,3,2993.11,3134.87,141.76,1,0,0.76,High,0.8156862745098039,0.12941176470588237,0.9156626506024096,0.007228915662650603,0.8378378378378378,2.4942583333333332,228.8065843621399,25544.736842105263,0.3434,High Risk
SH002912,2025-09-13,2025,9,September,3,L006,Nevada,Georgia,Upstream Supply,Battery Hub,Low,High,High,Medium,C04,Velocity Haul,Exception-Prone Carrier,1900,11515.0,5,5,6097.32,5709.98,-387.34,1,0,0.6,Medium,0.8160469667318982,0.12915851272015655,0.7391304347826086,0.45652173913043476,0.65,3.209115789473684,362.2770919067215,19191.666666666668,0.6033,Critical Risk
SH002911,2025-09-14,2025,9,September,3,L006,Nevada,Georgia,Upstream Supply,Battery Hub,Low,High,High,Medium,C02,Titan Logistics,Premium / High Reliability,1900,18657.0,5,5,6448.52,6225.8,-222.72,1,0,0.5,Medium,0.9656398104265402,0.06872037914691943,0.7419354838709677,0.45161290322580644,0.8076923076923077,3.3939578947368423,69.82905982905979,37314.0,0.5266,Critical Risk
SH002939,2025-09-14,2025,9,September,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,850,21565.0,2,1,2155.7,2359.74,204.04,1,0,0.68,High,0.8872870249017037,0.0799475753604194,0.925531914893617,0.04964539007092199,0.9305555555555556,2.5361176470588234,103.49952061361454,31713.235294117643,0.3372,High Risk
SH002895,2025-09-15,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,900,18894.0,3,3,2311.74,2670.38,358.64,1,0,0.78,High,0.81640625,0.12890625,0.9206349206349206,0.031746031746031744,0.8363636363636363,2.5685999999999996,171.60493827160494,24223.076923076922,0.5496,Critical Risk
SH002919,2025-09-15,2025,9,September,3,L007,Texas,Georgia,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,800,22148.0,2,3,1926.8,2155.63,228.83,0,0,0.72,High,0.887434554973822,0.07984293193717278,0.9348659003831418,-0.019157088122605363,0.9375,2.4085,97.41131351869603,30761.111111111113,0.6252,Critical Risk
SH002940,2025-09-15,2025,9,September,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,850,20546.0,2,2,2594.97,2610.86,15.89,1,0,0.67,High,0.9656804733727811,0.06863905325443787,0.9257950530035336,0.045936395759717315,0.967741935483871,3.052905882352941,31.239316239316224,30665.671641791043,0.0508,Low Risk
SH002938,2025-09-16,2025,9,September,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,850,23197.0,2,2,2148.19,2136.77,-11.42,1,0,0.68,High,0.8167641325536062,0.1286549707602339,0.926056338028169,0.045774647887323945,0.8070175438596491,2.5272823529411763,162.07133058984908,34113.23529411764,0.3585,High Risk
SH002868,2025-09-16,2025,9,September,3,L003,Georgia,Tennessee,Battery Hub,EV Manufacturing Hub,Medium,Medium,Low,Medium,C02,Titan Logistics,Premium / High Reliability,250,15304.0,1,1,646.14,624.35,-21.79,1,0,0.73,Medium,0.9657210401891253,0.06855791962174941,0.9650655021834061,0.048034934497816595,0.9859154929577465,2.5845599999999997,9.188034188034184,20964.383561643837,0.1771,Medium Risk
SH002937,2025-09-16,2025,9,September,3,L009,Georgia,Michigan,Battery Hub,EV Manufacturing Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,850,17731.0,2,2,2121.85,2211.8,89.95,1,0,0.71,High,0.8862745098039215,0.07973856209150326,0.9263157894736842,0.0456140350877193,0.9315068493150684,2.4962941176470586,103.49952061361454,24973.23943661972,0.3405,High Risk
SH002847,2025-09-16,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1350,23681.0,3,3,3560.39,3406.19,-154.2,1,0,0.8,High,0.8171206225680934,0.12840466926070038,0.9042253521126761,0.07605633802816901,0.7894736842105263,2.637325925925926,257.4074074074074,29601.25,0.2188,Medium Risk
SH002843,2025-09-16,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1350,20602.0,3,3,3608.88,3509.37,-99.51,1,0,0.8,High,0.8174757281553398,0.12815533980582525,0.9044943820224719,0.07584269662921349,0.7931034482758621,2.6732444444444443,257.4074074074074,25752.5,0.3292,High Risk
SH002865,2025-09-16,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1350,20428.0,3,3,3749.1,3502.25,-246.85,1,0,0.81,High,0.8178294573643411,0.12790697674418605,0.9047619047619048,0.07563025210084033,0.7966101694915254,2.777111111111111,257.4074074074074,25219.75308641975,0.3588,High Risk
SH002835,2025-09-17,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,24490.0,3,3,3060.78,3051.78,-9.0,1,0,0.8,High,0.8181818181818182,0.1276595744680851,0.9158653846153846,0.007211538461538462,0.84,2.55065,228.8065843621399,30612.5,0.3149,High Risk
SH002851,2025-09-17,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,1350,18120.0,3,2,3322.03,3229.37,-92.66,1,0,0.83,High,0.8864229765013055,0.07963446475195822,0.9050279329608939,0.07541899441340782,0.86,2.460762962962963,164.38159156279954,21831.32530120482,0.353,High Risk
SH002878,2025-09-17,2025,9,September,3,L004,North Carolina,Michigan,Processing Hub,EV Manufacturing Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,700,17436.0,2,2,2049.0,1986.8,-62.2,1,0,0.78,High,0.9657615112160567,0.06847697756788666,0.950354609929078,-0.07092198581560284,0.9883720930232558,2.927142857142857,25.726495726495713,22353.846153846152,0.0673,Low Risk
SH002894,2025-09-17,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,23009.0,3,3,2675.11,2877.47,202.36,1,1,0.82,High,0.9658018867924528,0.06839622641509434,0.9208860759493671,0.03164556962025317,1.0,2.9723444444444445,33.07692307692306,28059.756097560978,0.0505,Low Risk
SH002980,2025-09-17,2025,9,September,3,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C02,Titan Logistics,Premium / High Reliability,900,15461.0,3,3,2607.02,2479.84,-127.18,1,1,0.65,Medium,0.9658421672555948,0.06949352179034157,0.8613138686131386,0.145985401459854,0.972972972972973,2.896688888888889,33.07692307692306,23786.153846153844,0.1543,Medium Risk
SH002970,2025-09-18,2025,9,September,3,L011,Texas,North Carolina,Processing Hub,Processing Hub,Medium,Medium,Medium,Medium,C04,Velocity Haul,Exception-Prone Carrier,1200,14409.0,3,3,3288.64,3321.08,32.44,1,0,0.71,Medium,0.8185328185328186,0.1274131274131274,0.8986175115207373,0.04608294930875576,0.8611111111111112,2.740533333333333,228.8065843621399,20294.3661971831,0.4094,High Risk
SH002863,2025-09-18,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,1350,20980.0,3,3,4017.44,4020.89,3.45,1,0,0.81,High,0.9658823529411765,0.07058823529411765,0.9052924791086351,0.07242339832869081,0.9411764705882353,2.9758814814814816,49.61538461538459,25901.234567901232,0.0843,Low Risk
SH002892,2025-09-18,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C02,Titan Logistics,Premium / High Reliability,900,20077.0,3,3,2578.96,2509.77,-69.19,1,0,0.7,High,0.9659224441833137,0.07050528789659224,0.9211356466876972,0.031545741324921134,1.0,2.865511111111111,33.07692307692306,28681.428571428572,0.0573,Low Risk
SH002893,2025-09-18,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C01,Apex Freight,Low Cost / Lower Reliability,900,20217.0,3,5,2110.31,2375.98,265.67,0,0,0.87,High,0.8865710560625815,0.07953063885267275,0.9213836477987422,0.031446540880503145,0.8888888888888888,2.344788888888889,109.58772770853304,23237.931034482757,0.6201,Critical Risk
SH002932,2025-09-18,2025,9,September,3,L008,North Carolina,Tennessee,Processing Hub,EV Manufacturing Hub,Medium,High,Low,Medium,C02,Titan Logistics,Premium / High Reliability,450,17763.0,1,1,1180.61,1214.19,33.58,1,0,0.84,Medium,0.965962441314554,0.07042253521126761,0.9545454545454546,0.06060606060606061,1.0,2.6235777777777773,16.53846153846153,21146.428571428572,0.0865,Low Risk
SH002857,2025-09-19,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,23878.0,3,4,3550.82,3507.47,-43.35,0,0,0.83,High,0.9470967741935484,0.0696774193548387,0.9055555555555556,0.07222222222222222,0.9791666666666666,2.630237037037037,79.33526011560691,28768.67469879518,0.4889,High Risk
SH002897,2025-09-19,2025,9,September,3,L005,Texas,Tennessee,Processing Hub,Battery Hub,Medium,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,900,21797.0,3,3,2183.22,2340.91,157.69,1,0,0.69,High,0.8188824662813102,0.12716763005780346,0.9184952978056427,0.03761755485893417,0.8392857142857143,2.4257999999999997,171.60493827160494,31589.85507246377,0.3297,High Risk
SH002833,2025-09-19,2025,9,September,3,L001,Nevada,Texas,Upstream Supply,Processing Hub,High,High,Medium,High,C04,Velocity Haul,Exception-Prone Carrier,1200,22173.0,3,3,3046.24,3163.42,117.18,1,0,0.8,High,0.8192307692307692,0.12692307692307692,0.9160671462829736,0.007194244604316547,0.8421052631578947,2.538533333333333,228.8065843621399,27716.25,0.3061,High Risk
SH002846,2025-09-19,2025,9,September,3,L002,Texas,Michigan,Processing Hub,EV Manufacturing Hub,High,High,Medium,High,C03,BlueRoute Transport,Balanced Performer,1350,21707.0,3,3,3715.51,3849.0,133.49,1,0,0.78,High,0.9458762886597938,0.06958762886597938,0.9030470914127424,0.07479224376731301,0.9690721649484536,2.7522296296296296,79.33526011560691,27829.48717948718,0.1997,Medium Risk
SH002977,2025-09-20,2025,9,September,3,L012,Georgia,Texas,Battery Hub,Processing Hub,Low,Medium,Medium,Medium,C01,Apex Freight,Low Cost / Lower Reliability,900,13309.0,3,5,2266.51,2659.4,392.89,0,0,0.66,Medium,0.8854166666666666,0.07942708333333333,0.8623188405797102,0.14492753623188406,0.7894736842105263,2.5183444444444447,109.58772770853304,20165.151515151516,0.5928,Critical Risk
SH002958,2025-09-20,2025,9,September,3,L010,Nevada,Tennessee,Upstream Supply,Battery Hub,Low,High,High,Medium,C04,Velocity Haul,Exception-Prone Carrier,1750,12700.0,4,3,5442.58,4963.66,-478.92,1,0,0.71,High,0.8195777351247601,0.12667946257197696,0.7981651376146789,0.23853211009174313,0.4117647058823529,3.110045714285714,333.676268861454,17887.323943661973,0.789,Critical Risk
